DHY,CRED SUIS HI YL BD SH BEN INT,2.01,0,0.00%,"2,205,382",2.01,2.49,2.06,2.00,.2,208 M,<empty>
PRVB,PROVENTION BIO INC COM,12.19,-2.595,-17.55%,"2,181,061",12.53,12.65,15.1741,12.00,-1.03,584 M,116.76%
EVH,EVOLENT HEALTH INC COM CL A,6.19,-.11,-1.75%,"2,176,016",6.11,6.30,6.44,6.13,-4.01,529 M,135.84%
KOPN,KOPIN CORP COM,1.2500,+.05,+4.17%,"2,175,711",1.2300,1.2900,1.3100,1.1600,-.26,106 M,313.53%
DHF,BNY MELLON HIGH YIELD STRATEGI SH BEN INT,2.675,-.015,-0.56%,"2,174,791",2.500,3.000,2.750,2.670,-.47,194 M,<empty>
SSRM,SSR MINING INC COM,17.96,-.34,-1.86%,"2,173,589",18.05,18.35,18.01,17.29,.61,"2,269 M",55.29%
GIII,G-III APPAREL GROUP COM,16.70,+1.04,+6.64%,"2,163,072",16.40,17.49,18.61,16.5112,1.88,802 M,91.01%
KDMN,KADMON HLDGS INC COM,4.48,+.11,+2.52%,"2,128,832",4.30,4.58,4.665,4.37,-.69,717 M,217.56%
GSKY,GREENSKY INC COM CL A,5.65,+.65,+13.00%,"2,093,819",5.50,5.80,5.84,5.2153,.39,"1,015 M",119.24%
EYES,SECOND SIGHT MEDICAL PRODUCTS COM,1.06,+.04,+3.92%,"2,078,868",1.05,1.06,1.09,.9806,-18.24,25 M,<empty>
CXP,COLUMBIA PROPERTY TRUST INC COM NEW,15.60,+.70,+4.70%,"2,070,457",9.79,15.50,16.52,15.56,.1,"1,785 M",71.52%
ORBC,ORBCOMM INC COM,3.88,+.45,+13.12%,"2,037,501",3.90,3.95,4.14,3.45,-.25,305 M,97.33%
ARLP,ALLIANCE RESOURCE PARTNERS LP UT LTD PART,3.77,+.50,+15.29%,"2,035,834",3.70,3.80,3.88,3.55,-.19,480 M,++
CEQP,CRESTWOOD EQUITY PARTNERS LP UNIT LTD PARTNERSHIP INT,17.44,+1.87,+12.01%,"2,026,826",17.50,17.80,18.17,16.81,2.34,"1,276 M",94.50%
FULT,FULTON FINANCIAL CORP COM,12.555,+.905,+7.77%,"2,013,457",11.81,14.39,12.94,12.16,1.18,"2,031 M",67.64%
PYX,PYXUS INTERNATIONAL INC COM,3.60,+.44,+13.92%,"2,005,114",3.65,3.88,4.33,3.18,-12.07,33 M,352.91%
CERS,CERUS CORP COM,5.90,+.05,+0.85%,"2,002,025",5.87,6.20,6.22,5.72,-.47,968 M,50.73%
ACRX,ACELRX PHARMACEUTICALS INC COM,1.45,+.12,+9.02%,"2,000,979",1.40,1.47,1.47,1.32,-.7,117 M,403.24%
KLXE,KLX ENERGY SERVICES HLDGS INC COM,2.62,+.49,+23.00%,"1,996,219",2.55,2.62,2.659,2.32,-14.6,65 M,202.01%
CAL,CALERES INC COM,10.19,+.70,+7.38%,"1,981,094",10.00,11.57,11.50,9.96,1.53,410 M,126.12%
RESI,FRONT YARD RESIDENTIAL CORP COM,8.90,+.85,+10.56%,"1,980,808",8.50,9.40,9.14,8.23,-1.98,521 M,80.48%
BNED,BARNES & NOBLE EDUCATION INC COM,1.84,+.32,+21.05%,"1,978,107",1.70,2.05,2.12,1.57,-.94,89 M,++
TK,TEEKAY CORPORATION COM,2.98,+.18,+6.43%,"1,975,663",2.83,3.00,3.00,2.85,-2.73,301 M,154.36%
DDD,3 D SYSTEMS INC COM,8.11,+.15,+1.88%,"1,962,174",8.10,8.25,8.33,8.0401,-.56,964 M,60.43%
LGF/A,LIONS GATE ENTERTAINMENT CORP COM CL A,8.96,+.41,+4.80%,"1,950,182",8.25,10.58,9.205,8.73,-.86,"1,966 M",84.81%
GEVO,GEVO INC COM,1.48,+.18,+13.85%,"1,949,444",1.55,1.56,1.50,1.30,-2.39,22 M,<empty>
TRVN,TREVENA INC COM,1.31,-.02,-1.50%,"1,943,465",1.30,1.33,1.345,1.26,-.27,140 M,214.72%
GEO,GEO GROUP INC (THE) COM,13.87,+.57,+4.29%,"1,942,988",13.40,14.09,14.37,13.75,1.27,"1,683 M",56.68%
CLRB,CELLECTAR BIOSCIENCES INC COM,1.14,0,0.00%,"1,939,929",1.10,1.14,1.20,1.13,-1.5,11 M,<empty>
GES,GUESS INC COM,12.86,+.56,+4.55%,"1,936,545",12.86,13.10,13.88,12.68,1.33,870 M,152.14%
GIL,GILDAN ACTIVEWEAR INC COM,17.94,+2.42,+15.59%,"1,931,299",15.05,18.90,17.98,16.41,.66,"3,556 M",70.59%
HOMB,HOME BANCSHARES INC COM,17.21,+1.50,+9.55%,"1,925,383",13.50,18.00,17.95,16.415,1.313,"2,842 M",65.18%
ALRN,AILERON THERAPEUTICS INC COM,1.1900,+.08,+7.21%,"1,918,573",1.1500,1.1700,1.1900,1.1000,-.95,35 M,<empty>
FI,FRANKS INTERNATIONAL NV COM,2.77,+.49,+21.49%,"1,909,532",1.81,2.80,2.82,2.39,-1.3,625 M,135.72%
GGAL,GRUPO FINANCIERO GALICIA SA ADR SPONSORED,10.37,+.19,+1.87%,"1,903,009",10.21,10.89,10.94,10.27,166.2,"1,480 M",103.31%
UMPQ,UMPQUA HOLDINGS CORP COM,12.89,+.62,+5.05%,"1,893,868",12.89,13.50,13.39,12.77,-7.15,"2,839 M",136.47%
CGEN,COMPUGEN COM,13.61,-1.11,-7.54%,"1,881,280",13.71,13.80,15.6453,13.37,-.39,"1,079 M",126.58%
PRMW,PRIMO WATER CORPORATION COM,12.44,-.02,-0.16%,"1,853,480",11.69,13.10,13.115,12.40,.18,"1,988 M",81.05%
VNET,21VIANET GROUP INCORPORATED ADR,13.34,-.50,-3.61%,"1,852,603",13.22,14.00,14.00,12.67,-2.76,"1,512 M",61.75%
SFET,SAFE-T GROUP LTD ADR SPONSORED,1.44,+.08,+5.88%,"1,852,373",1.43,1.46,1.46,1.34,-23.2,4.6 M,<empty>
ORC,ORCHID ISLAND CAPITAL INC COM,4.54,-.02,-0.44%,"1,849,383",4.58,4.90,4.99,4.51,-1.2,301 M,46.26%
JILL,J JILL INC COM,.6699,+.0932,+16.16%,"1,848,496",.5745,.6699,.6800,.5690,-2.94,30 M,515.12%
KYN,KAYNE ANDERSON MLP MIDSTREAM I COM,6.73,+.44,+7.00%,"1,846,808",6.50,6.99,6.96,6.60,-1.01,850 M,++
WDR,WADDELL & REED FINANCIAL INC COM CL A,15.38,+.84,+5.78%,"1,833,972",12.00,17.00,15.86,15.01,1.47,"1,009 M",44.54%
CHEK,CHECK-CAP LTD COM,.5600,-.015,-2.61%,"1,822,053",.5600,.5620,.5849,.5515,-1.63,17 M,<empty>
LPCN,LIPOCINE INC COM,.9000,0,0.00%,"1,801,965",.8960,.9150,.9200,.878611,-.5,43 M,535.48%
FMCI,FORUM MERGER II CORPORATION COM CL A,12.41,+.07,+0.57%,"1,800,015",12.40,12.53,12.78,12.10,-.2,318 M,<empty>
TNK,TEEKAY TANKERS LTD COM,16.95,+.98,+6.14%,"1,792,208",16.30,17.00,17.05,15.83,4.01,571 M,91.13%
TWI,TITAN INTL INC COM,1.86,+.16,+9.41%,"1,790,913",1.74,2.01,2.04,1.75,-1.28,113 M,119.92%
LONE,LONESTAR RESOURCES US INC COM CL A,.7200,+.1451,+25.24%,"1,777,437",.7200,.7349,.9000,.6100,-4.48,18 M,++
PDS,PRECISION DRILLING CORPORATION COM,.86,+.126,+17.17%,"1,770,225",.87,.95,.86,.7934,-.0677,236 M,214.57%
MREO,MEREO BIOPHARMA GROUP PLC ADR,2.81,-.24,-7.87%,"1,762,344",2.75,2.91,2.98,2.65,-2.15,120 M,<empty>
BSM,BLACK STONE MINERALS LP COM UNIT,7.98,+.18,+2.31%,"1,754,007",7.62,8.50,8.54,7.90,1.33,"1,650 M",71.98%
FLDM,FLUIDIGM CORP DEL COM,3.64,-.21,-5.45%,"1,752,237",3.62,3.84,4.14,3.63,-.76,257 M,197.73%
PLT,PLANTRONICS INC COM,15.81,+2.15,+15.74%,"1,750,325",15.70,15.92,15.88,13.85,-20.48,631 M,83.37%
DESP,DESPEGAR COM CORP COM,9.53,+1.12,+13.32%,"1,745,744",9.00,9.88,9.73,8.36,-.55,664 M,80.42%
SWBI,SMITH AND WESSON BRANDS INC COM,14.135,-.225,-1.57%,"1,737,294",14.10,14.12,14.69,14.00,.26,778 M,97.01%
ADMS,ADAMAS PHARMACEUTICALS INC COM,2.98,+.34,+12.88%,"1,721,827",2.85,2.96,3.05,2.71,-3.31,84 M,208.05%
ARCO,ARCOS DORADOS HOLDINGS INC COM,4.69,+.10,+2.18%,"1,717,741",4.62,5.40,4.96,4.61,.07,957 M,63.55%
CLS,CELESTICA INC COM,7.52,+.38,+5.32%,"1,699,176",7.40,7.86,7.78,7.26,-.15,970 M,93.51%
AI,ARLINGTON ASSET INVEST CORP CL A NEW,3.22,+.39,+13.78%,"1,691,003",3.10,3.39,3.3927,2.989,-2.8,119 M,156.41%
NK,NANTKWEST INC COM,5.54,-.67,-10.79%,"1,688,267",5.56,5.70,6.63,5.53,-.67,546 M,181.10%
IRWD,IRONWOOD PHARMACEUTICALS INC COM CL A,9.94,+.15,+1.53%,"1,686,840",9.52,10.20,10.38,9.8793,.54,"1,584 M",76.04%
REED,REEDS INC COM,1.1400,0,0.00%,"1,686,378",1.0700,1.1200,1.1600,1.0100,-.4,72 M,++
AXU,ALEXCO RESOURCE CORP COM,2.17,-.09,-3.98%,"1,661,980",2.17,2.18,2.21,2.08,.0075,271 M,126.39%
SPCB,SUPERCOM LTD NEW COM,1.265,+.135,+11.95%,"1,661,361",1.340,1.350,1.270,1.130,-1.02,21 M,<empty>
SFNC,SIMMONS FIRST NATIONAL CORP COM CL A,18.80,+1.025,+5.77%,"1,653,843",16.75,19.00,18.93,17.795,2.58,"2,049 M",77.35%
RC,READY CAPITAL CORPORATION COM,8.54,+.30,+3.64%,"1,644,276",8.76,10.24,9.50,8.32,-.16,468 M,171.94%
EGY,VAALCO ENERGY INC COM,1.50,+.28,+22.95%,"1,639,373",1.25,1.64,1.60,1.25,-.97,86 M,<empty>
CRBP,CORBUS PHARMAS HLDGS INC COM,6.89,0,0.00%,"1,638,968",6.91,7.10,7.20,6.80,-1.12,499 M,151.80%
LCTX,LINEAGE CELL THERAPEUTICS INC COM,.890,-.02,-2.20%,"1,633,880",.895,.930,.935,.880,-.44,133 M,481.04%
NVUS,NOVUS THERAPEUTICS INC COM,.5300,-.0049,-0.92%,"1,626,121",.5300,.5550,.5500,.5130,-1.31,8.5 M,<empty>
NCMI,NATIONAL CINEMEDIA INC COM,3.685,+.56,+17.92%,"1,610,935",3.16,3.64,3.75,3.33,.42,293 M,++
NGL,NGL ENERGY PARTNERS LP COM UNIT REPSTG LTD PARTNER,6.93,+.57,+8.96%,"1,607,899",6.89,7.20,7.2298,6.75,-4.59,892 M,115.89%
ALT,ALTIMMUNE INC COM,7.56,+.01,+0.13%,"1,606,806",7.36,7.49,7.9499,7.06,-1.59,152 M,200.32%
CCLP,CSI COMPRESSCO LP COM UNIT,1.0200,+.2035,+24.92%,"1,605,343",1.0200,1.0300,1.1700,.8400,-.46,48 M,++
LC,LENDING CLUB CORP COM,6.21,+.05,+0.81%,"1,599,450",6.10,6.30,6.8771,6.07,-1.22,434 M,92.16%
OTLK,OUTLOOK THERAPEUTICS INC COM,1.1900,-.03,-2.46%,"1,591,612",1.1700,1.1900,1.3000,1.1700,-.93,128 M,<empty>
ALDX,ALDEYRA THERAPEUTICS COM,4.83,+.195,+4.21%,"1,589,109",4.78,4.82,4.99,4.79,-2,144 M,179.36%
NLS,NAUTILUS INC COM,6.97,-.01,-0.14%,"1,588,974",6.00,7.08,7.34,6.795,-2.77,208 M,144.00%
CLUB,TOWN SPORTS INTL HOLDINGS INC COM,.8801,+.1002,+12.85%,"1,587,590",.8500,.9050,.9289,.7600,-.7,26 M,++
RNET,RIGNET INC COM,1.325,+.3373,+34.15%,"1,585,637",1.320,1.360,1.420,1.030,-1.68,27 M,209.50%
RPT,RPT REALTY SH BEN INT,9.00,+.97,+12.08%,"1,582,643",6.86,16.39,9.285,8.44,.91,725 M,++
TRTX,TPG RE FINANCE TRUST INC COM,9.63,+.62,+6.88%,"1,580,819",9.70,9.99,10.4355,9.56,-1.74,738 M,142.00%
AROC,ARCHROCK INC COM,6.85,+.20,+3.01%,"1,576,884",6.02,7.10,7.22,6.80,.14,"1,048 M",89.01%
DMPI,DELMAR PHARMACEUTICALS INC COM,1.0600,+.195,+22.54%,"1,573,852",1.0200,1.0700,1.0800,.8511,-1.41,12 M,<empty>
DRAD,DIGIRAD CORP COM,3.13,+.75,+31.51%,"1,563,098",3.11,3.30,3.30,2.45,-3.41,14 M,<empty>
ATRA,ATARA BIOTHERAPEUTICS INC COM,9.74,+.075,+0.78%,"1,561,622",9.74,10.60,10.63,9.68,-5.43,574 M,126.67%
FNKO,FUNKO INC COM CL A,7.11,+.76,+11.97%,"1,560,653",7.15,7.65,7.50,6.8073,.16,352 M,125.54%
RWLK,REWALK ROBOTICS LTD COM,1.9800,+.26,+15.12%,"1,548,585",1.8900,2.0500,2.0300,1.7200,-1.82,26 M,<empty>
AGS,PLAYAGS INC COM,5.28,+.39,+7.98%,"1,548,314",5.20,5.35,5.65,5.05,-.7377,188 M,139.87%
MOBL,MOBILEIRON INC COM,5.18,+.06,+1.17%,"1,547,518",4.45,5.20,5.22,5.01,-.39,598 M,59.13%
MYGN,MYRIAD GENETICS INC COM,16.48,+.56,+3.52%,"1,527,853",16.49,16.92,16.92,16.23,-2,"1,229 M",100.44%
JKS,JINKOSOLAR HOLDING CO LTD ADR,18.05,+.63,+3.62%,"1,527,456",17.57,18.75,18.90,17.96,2.773,802 M,96.20%
BSBR,BANCO SANTANDER (BRAZIL) SA ADR SPONSORED,6.29,+.30,+5.01%,"1,525,986",5.21,10.01,6.631,6.25,.4846,"46,927 M",83.05%
VSLR,VIVINT SOLAR INC COM,8.98,+.05,+0.56%,"1,519,251",9.00,9.55,9.50,8.92,-.94,"1,120 M",85.02%
BKYI,BIO KEY INTERNATIONAL COM,.8570,+.017,+2.02%,"1,509,167",.8400,.8790,.9100,.7838,-1.03,18 M,<empty>
AYRO,AYRO INC COM,2.63,+.16,+6.48%,"1,506,883",2.61,2.65,2.73,2.35,<empty>,33 M,<empty>
ADAP,ADAPTIMMUNE THERAPEUTICS PLC ADR,11.25,-.14,-1.23%,"1,494,329",11.25,11.38,11.94,11.02,-1.32,"1,464 M",143.99%
DBD,DIEBOLD NIXDORF INCORPORATED COM,6.33,+.17,+2.76%,"1,490,932",5.68,6.39,6.638,6.16,-3.91,491 M,159.89%
MFGP,MICRO FOCUS INTERNATIONAL PLC ADR SPONSORED,6.48,+.40,+6.58%,"1,481,804",6.10,8.00,6.72,6.46,3.844,"2,169 M",69.99%
RRGB,RED ROBIN GOURMET BURGERS INC COM,17.89,+.86,+5.05%,"1,479,158",17.99,18.60,19.00,17.13,-.61,231 M,137.73%
HOPE,HOPE BANCORP INC COM,10.405,+.605,+6.17%,"1,476,784",10.23,10.73,10.84,10.37,1.22,"1,282 M",141.89%
PGEN,PRECIGEN INC COM,3.21,-.02,-0.62%,"1,474,163",3.20,3.29,3.35,3.15,-2.04,549 M,182.55%
KRG,KITE REALTY GROUP TRUST COM NEW,14.29,+1.47,+11.47%,"1,468,730",14.29,15.05,14.95,13.61,-.0809,"1,202 M",98.62%
CLDT,CHATHAM LODGING TRUST COM,8.85,+.73,+8.99%,"1,465,302",8.06,10.66,9.70,8.77,-.23,416 M,124.39%
SBS,COMPANHIA DE SANEAMENTO BASICO ADR SPONSORED,10.60,+.13,+1.24%,"1,463,977",8.52,14.00,11.21,10.48,.6881,"7,245 M",69.42%
EGHT,8X8 INC NEW COM,14.74,+.01,+0.07%,"1,461,222",14.37,14.85,14.97,14.45,-1.72,"1,528 M",79.98%
EVOK,EVOKE PHARMA INC COM,2.54,+.22,+9.48%,"1,448,316",2.61,2.65,2.75,2.27,-.28,63 M,<empty>
ENIA,ENEL AMERICAS SA ADR SPONSORED,8.52,+.30,+3.65%,"1,445,546",6.05,9.45,8.59,8.34,1.194,"12,965 M",++
BHR,BRAEMAR HOTELS & RESORTS INC COM,4.78,+.26,+5.75%,"1,441,644",4.60,4.98,5.17,4.67,-.69,160 M,160.45%
EC,ECOPETROL SA ADR SPONSORED,13.15,+1.15,+9.58%,"1,440,191",10.09,18.83,13.18,12.49,1.717,"27,034 M",68.59%
CONN,CONNS INC COM,9.20,+.63,+7.35%,"1,437,807",9.01,9.60,9.68,8.88,1.82,267 M,113.83%
CTXR,CITIUS PHARMACEUTICALS INC COM,.9550,-.005,-0.52%,"1,434,613",.9400,.9700,.9900,.940707,-.64,43 M,<empty>
CLSK,CLEANSPARK INC COM,2.09,-.04,-1.88%,"1,434,414",2.09,2.10,2.20,2.01,-5.22,21 M,<empty>
EIGR,EIGER BIOPHARMACEUTICALS INC COM,11.22,-.09,-0.80%,"1,433,307",10.00,11.70,11.67,11.09,-2.8,281 M,109.05%
VNOM,VIPER ENERGY PARTNERS LP COM UNITS REPRESENTING INT,12.90,+1.34,+11.59%,"1,424,862",13.00,13.75,13.40,12.30,-1.96,"2,045 M",86.49%
AFMD,AFFIMED N V COM,3.48,+.17,+5.14%,"1,422,685",3.34,3.58,3.60,3.27,-.5,265 M,185.36%
AVAL,GRUPO AVAL ACCIONES Y VALORES ADR,5.20,+.29,+5.91%,"1,417,813",5.15,5.45,5.25,4.98,.7804,"5,793 M",<empty>
GNMK,GENMARK DIAGNOSTICS INC COM,9.14,-.465,-4.84%,"1,415,808",9.08,9.50,10.05,9.06,-.73,642 M,148.16%
NR,NEWPARK RESOURCES INC COM,2.83,+.35,+14.11%,"1,412,747",2.83,2.88,2.86,2.61,-.29,254 M,111.36%
KZR,KEZAR LIFE SCIENCES INC COM,6.88,-.87,-11.23%,"1,409,328",7.06,7.69,7.80,6.53,-1.74,263 M,158.95%
CWK,CUSHMAN AND WAKEFIELD PLC COM,13.36,+.63,+4.95%,"1,405,458",10.00,19.00,14.36,13.31,-.1491,"2,945 M",137.68%
ALNA,ALLENA PHARMACEUTICALS INC COM,2.12,-.20,-8.62%,"1,401,974",2.12,2.15,2.3635,2.08,-1.89,52 M,<empty>
LJPC,LA JOLLA PHARMACEUTICAL CO COM,5.41,+.40,+7.98%,"1,398,592",5.20,5.65,5.88,5.39,-3.45,148 M,86.57%
SWCH,SWITCH INC COM CL A,17.97,-.20,-1.10%,"1,393,535",17.80,17.97,18.17,17.846,.09,"4,322 M",33.93%
EOLS,EVOLUS INC COM,5.45,+.37,+7.28%,"1,388,971",5.19,5.45,5.76,5.11,-3.38,184 M,225.59%
CMO,CAPSTEAD MTGE.CORP COM NO PAR,5.67,-.17,-2.91%,"1,385,418",5.50,6.50,6.42,5.605,-2.68,547 M,++
TAST,CARROLS RESTAURANT GROUP INC COM,5.05,+.265,+5.54%,"1,384,815",5.06,5.28,5.2999,4.915,-.86,266 M,++
WSC,WILLSCOT CORPORATION COM,15.64,+.66,+4.41%,"1,383,839",15.63,19.44,16.26,15.42,-.04,"1,855 M",53.72%
CNTY,CENTURY CASINOS MANAGEMENT INC COM,6.26,+.19,+3.13%,"1,381,706",6.26,6.33,6.7399,6.12,-2.24,185 M,111.53%
WRTC,WRAP TECHNOLOGIES INC COM,7.83,-.75,-8.74%,"1,381,062",7.95,8.04,8.94,7.62,-.32,253 M,147.91%
VSTO,VISTA OUTDOOR INC COM,11.24,+.17,+1.54%,"1,378,466",11.15,11.45,11.68,11.15,-2.68,652 M,100.18%
PHK,PIMCO HIGH INCOME FUND COM SHS,5.59,+.23,+4.29%,"1,377,299",5.60,5.68,5.68,5.40,.97,739 M,<empty>
OVID,OVID THERAPEUTICS INC COM,5.29,-.15,-2.76%,"1,376,789",5.32,5.40,5.80,5.27,-1.45,290 M,161.49%
HUD,HUDSON LTD COM CL A,7.02,+.67,+10.55%,"1,376,311",6.00,7.02,7.65,6.60,.14,649 M,200.62%
GMBL,ESPORTS ENTERTAINMENT GRP INC COM,6.66,-1.18,-15.05%,"1,374,462",6.53,6.88,8.10,6.53,-1.98,64 M,<empty>
SCYX,SCYNEXIS INC COM,.8631,-.0149,-1.70%,"1,372,141",.8700,.8701,.9099,.8400,-.57,85 M,++
SFL,SFL CORPORATION LTD COM,10.52,+.39,+3.85%,"1,363,448",10.28,10.80,10.80,10.405,-.29,"1,256 M",49.67%
SONN,SONNET BIOTHERAPEUTICS HLDGS I COM,4.52,+.53,+13.28%,"1,361,909",4.35,4.40,4.5501,4.1001,<empty>,42 M,<empty>
CREX,CREATIVE REALITIES INC COM,2.94,-.22,-6.96%,"1,345,339",2.82,2.90,3.35,2.81,-1.22,29 M,<empty>
APRN,BLUE APRON HOLDINGS INC COM CL A,11.33,+.29,+2.63%,"1,324,017",10.31,11.40,11.75,10.10,-5.77,152 M,151.91%
UMC,UNITED MICRO ELECTRONICS ADR SPONSORED,2.81,+.12,+4.46%,"1,313,321",2.78,2.87,2.86,2.78,.1185,"6,151 M",158.00%
STML,STEMLINE THERAPEUTICS INC COM,11.92,+.01,+0.08%,"1,311,951",11.87,12.25,11.99,11.89,-1.55,626 M,58.37%
BGFV,BIG 5 SPORTING GOODS CORP COM,2.28,-.10,-4.20%,"1,311,553",2.31,2.41,2.59,2.265,.1,50 M,147.73%
MEIP,MEI PHARMA INC COM,3.73,-.14,-3.62%,"1,308,749",3.70,3.71,3.96,3.67,-.47,395 M,++
SILV,SILVERCREST METALS INC COM,8.77,-.26,-2.88%,"1,302,389",8.49,9.99,8.81,8.30,-.5343,"1,116 M",91.87%
ZVZZT,TEST TEST,10.02,-.01,-0.10%,"1,301,565",9.99,10.02,10.03,9.99,<empty>,0,<empty>
USAS,AMERICAS GOLD & SILVER CORP COM,2.45,-.09,-3.54%,"1,296,980",2.38,2.45,2.4708,2.33,-.43,260 M,<empty>
OBSV,OBSEVA SA COM,4.79,-.27,-5.34%,"1,294,589",4.80,4.87,5.23,4.5899,-2.38,225 M,311.01%
TRVG,TRIVAGO N V ADR,2.51,+.19,+8.19%,"1,288,841",2.62,2.77,2.69,2.35,-.58,886 M,130.02%
PHUN,PHUNWARE INC COM,1.21,-.03,-2.42%,"1,288,270",1.22,1.24,1.24,1.19,-.33,50 M,<empty>
VRML,VERMILLION INC COM,3.60,+.30,+9.09%,"1,282,106",3.55,3.60,3.80,3.20,-.17,351 M,189.14%
BLRX,BIOLINE RX LTD ADR SPONSORED,1.66,-.05,-2.92%,"1,281,059",1.68,1.69,1.71,1.61,-2.4,33 M,<empty>
DNOW,NOW INC COM,8.90,+.96,+12.09%,"1,279,409",8.22,9.25,9.135,8.35,-4.09,973 M,85.48%
ONVO,ORGANOVO HLDGS INC COM,.6671,-.0029,-0.43%,"1,272,718",.6594,.6644,.7000,.6321,-.14,87 M,++
PRTS,US AUTO PARTS NETWORK INC COM,7.70,-.60,-7.23%,"1,263,576",7.72,7.90,8.8799,7.66,-.82,299 M,139.99%
VLRS,CONTROLADORA VUELA CIA DE AVIA ADR SPONSORED,6.52,+.62,+10.51%,"1,253,528",5.50,9.90,7.13,6.43,.3243,650 M,156.46%
QTNT,QUOTIENT LTD COM,6.56,-.41,-5.88%,"1,251,636",6.56,7.15,7.46,6.49,-1.53,527 M,136.33%
TMBR,TIMBER PHARMACEUTICALS INC COM,2.82,-.03,-1.05%,"1,248,486",2.76,2.85,2.94,2.56,-9,33 M,<empty>
OSW,ONESPAWORLD HOLDINGS LIMITED COM,7.465,+.59,+8.58%,"1,245,656",7.01,7.95,7.65,7.06,-.6743,457 M,125.16%
THM,INTERNATIONAL TOWER HILL MINES COM,1.2600,-.08,-5.97%,"1,244,667",1.2800,1.7000,1.2600,1.1000,-.0153,236 M,<empty>
RGLS,REGULUS THERAPEUTICS INC COM,.8300,-.0094,-1.12%,"1,243,705",.8310,.8400,.8820,.8100,-1.02,23 M,++
DLNG,DYNAGAS LNG PARTNERS LP COM UNIT LTD PARTNER INT,2.07,+.22,+11.89%,"1,236,801",1.99,2.57,2.67,1.96,-.22,73 M,169.77%
MYSZ,MY SIZE INC COM,1.1800,-.14,-10.61%,"1,235,525",1.1500,1.1800,1.2900,1.0500,-2.94,8.4 M,<empty>
MBIO,MUSTANG BIO INC COM,4.35,+.41,+10.41%,"1,234,778",4.36,4.44,4.39,3.91,-1.23,187 M,239.25%
ABUS,ARBUTUS BIOPHARMA CORP COM,2.05,+.01,+0.49%,"1,225,036",2.05,2.10,2.15,2.02,-2.67,141 M,++
GSV,GOLD STANDARD VENTURES CORP COM,.6936,-.0189,-2.65%,"1,223,500",.6600,.6800,.7025,.6500,-.0301,197 M,<empty>
WNC,WABASH NATIONAL CORP COM,11.66,+.86,+7.96%,"1,207,101",10.00,12.07,11.89,11.27,-.66,616 M,68.50%
ENT,GLOBAL EAGLE ENTERTAINMENT INC COM,5.75,+.80,+16.16%,"1,203,266",5.75,5.90,6.35,5.16,-41.5,22 M,++
NNBR,NN INC COM,5.90,+.66,+12.60%,"1,199,014",5.90,6.30,6.20,5.501,-6.62,252 M,176.88%
LQDA,LIQUIDIA TECHNOLOGIES INC COM,7.56,-1.90,-20.08%,"1,195,004",7.13,7.90,8.95,7.01,-2.24,214 M,298.44%
ASM,AVINO SILVER & GOLD MINES COM,.6966,-.0374,-5.10%,"1,192,913",.6796,.7200,.7106,.6542,-.443,54 M,<empty>
RCM,R1 RCM INC COM,12.30,+.69,+5.94%,"1,184,152",11.20,12.86,12.385,11.51,.01,"1,413 M",71.20%
RNWK,REALNETWORKS INC COM,1.52,-.08,-5.00%,"1,181,898",1.51,1.61,1.7298,1.50,-.69,58 M,++
SGBX,SG BLOCKS INC COM,2.67,-.03,-1.11%,"1,163,529",2.70,2.74,2.78,2.60,-21.19,23 M,<empty>
TNP,TSAKOS ENERGY NAVIGATION COM,2.73,+.09,+3.41%,"1,161,754",2.60,2.72,2.78,2.64,-.32,261 M,97.49%
MERC,MERCER INTERNATIONAL INC COM,8.87,-.90,-9.21%,"1,159,879",8.83,9.15,9.42,8.77,-.99,584 M,100.07%
IMAX,IMAX CORP COM,13.89,+.45,+3.35%,"1,152,251",13.50,14.41,14.41,13.70,-.19,817 M,69.57%
STCN,STEEL CONNECT INC COM,.6798,+.0427,+6.70%,"1,151,409",.6628,.6750,.7025,.6100,-.7973,42 M,363.92%
PBPB,POTBELLY CORPORATION COM,2.89,+.04,+1.40%,"1,148,624",2.91,3.05,3.14,2.85,-.81,69 M,128.09%
EFOI,ENERGY FOCUS INC COM,1.2900,+.12,+10.26%,"1,137,035",1.4600,1.9000,1.3400,1.1200,-.4,21 M,351.42%
SMPL,SIMPLY GOOD FOODS COMPANY COM,17.89,+1.10,+6.55%,"1,128,493",17.05,18.00,18.01,16.82,.29,"1,706 M",58.17%
DTEA,DAVIDSTEA INC COM,1.40,-.02,-1.41%,"1,126,032",1.25,1.28,1.43,1.07,-1.49,37 M,287.43%
EEX,EMERALD HOLDING INC COM,3.52,+.32,+10.00%,"1,122,376",3.10,3.78,4.00,3.35,-9.06,251 M,263.14%
RGS,REGIS CORP COM,11.76,+1.33,+12.75%,"1,114,240",11.55,12.83,12.23,10.89,-1.11,418 M,123.73%
CTHR,CHARLES & COLVARD COM,.7902,+.0924,+13.24%,"1,111,735",.7102,.8195,.8600,.6600,-.18,23 M,<empty>
PCI,PIMCO DYNAMIC CREDIT INCOME FU COM SHS,19.32,+.28,+1.47%,"1,109,017",19.30,19.45,19.47,19.27,2.94,"2,743 M",<empty>
CIK,CREDIT SUISSE AMIF COM,2.71,-.01,-0.37%,"1,107,840",2.70,2.80,2.79,2.70,.54,142 M,<empty>
